Address, Offset, Name, Disasm, Value
"0x4f927c", "0xf927c", "flt_4F927C", "dd 9.4e-1", "9.39999997615814208984375e-1"
"0x4f9280", "0xf9280", "flt_4F9280", "dd 1.0e5", "1.e5"
"0x4f9284", "0xf9284", "flt_4F9284", "dd 1.3349999e4", "1.33499990234375e4"
"0x4f9288", "0xf9288", "flt_4F9288", "dd -4.45e3", "-4.45e3"
"0x4f928c", "0xf928c", "flt_4F928C", "dd 4.45e3", "4.45e3"
"0x4f9290", "0xf9290", "flt_4F9290", "dd 7.12e2", "7.12e2"
"0x4f9294", "0xf9294", "flt_4F9294", "dd 5.5", "5.5"
"0x4f9298", "0xf9298", "flt_4F9298", "dd 4.0000001e-1", "4.00000005960464477539062e-1"
"0x4f929c", "0xf929c", "flt_4F929C", "dd -3.7500005e-2", "-3.75000052154064178466797e-2"
"0x4f92a0", "0xf92a0", "flt_4F92A0", "dd 4.4444443e1", "4.44444427490234375e1"
"0x4f92a4", "0xf92a4", "flt_4F92A4", "dd 2.225e4", "2.225e4"
"0x4f92a8", "0xf92a8", "flt_4F92A8", "dd 1.5000001e-1", "1.50000005960464477539062e-1"
"0x4f92ac", "0xf92ac", "flt_4F92AC", "dd 1.0471976e-1", "1.0471975803375244140625e-1"
"0x4f92b0", "0xf92b0", "flt_4F92B0", "dd -6.1086524e-1", "-6.1086523532867431640625e-1"
"0x4f92b4", "0xf92b4", "flt_4F92B4", "dd 6.1086524e-1", "6.1086523532867431640625e-1"
"0x4f92b8", "0xf92b8", "flt_4F92B8", "dd 1.05", "1.0499999523162841796875"
"0x4f92bc", "0xf92bc", "flt_4F92BC", "dd 1.75e1", "1.75e1"
"0x4f92c0", "0xf92c0", "flt_4F92C0", "dd 7.0700002e-1", "7.070000171661376953125e-1"
"0x4f92c4", "0xf92c4", "flt_4F92C4", "dd 2.5", "2.5"
"0x4f92c8", "0xf92c8", "flt_4F92C8", "dd -6.0e2", "-6.e2"
"0x4f92cc", "0xf92cc", "flt_4F92CC", "dd -4.4145002", "-4.41450023651123046875"
"0x4f92d0", "0xf92d0", "flt_4F92D0", "dd 1.2", "1.2000000476837158203125"
"0x4f92d4", "0xf92d4", "flt_4F92D4", "dd 2.4000001", "2.400000095367431640625"
"0x4f92d8", "0xf92d8", "flt_4F92D8", "dd 4.1666666e-1", "4.16666656732559204101562e-1"
"0x4f92dc", "0xf92dc", "flt_4F92DC", "dd -1.2", "-1.2000000476837158203125"
"0x4f92e0", "0xf92e0", "flt_4F92E0", "dd 2.2918312e1", "2.291831207275390625e1"
"0x4f92e4", "0xf92e4", "flt_4F92E4", "dd -2.2222221e1", "-2.222222137451171875e1"
"0x4f92e8", "0xf92e8", "flt_4F92E8", "dd 2.2528127e-2", "2.25281268358230590820312e-2"
"0x4f92ec", "0xf92ec", "flt_4F92EC", "dd 6.7584381e-2", "6.75843805074691772460938e-2"
"0x4f92f0", "0xf92f0", "flt_4F92F0", "dd 4.0550625e-1", "4.0550625324249267578125e-1"
"0x4f92f4", "0xf92f4", "flt_4F92F4", "dd 3.3000001e-1", "3.30000013113021850585938e-1"
"0x4f92f8", "0xf92f8", "flt_4F92F8", "dd 1.0193679e-2", "1.01936794817447662353516e-2"
"0x4f92fc", "0xf92fc", "flt_4F92FC", "dd 5.2359879e-1", "5.2359879016876220703125e-1"
"0x4f9300", "0xf9300", "flt_4F9300", "dd 6.981317e-2", "6.98131695389747619628906e-2"
"0x4f9304", "0xf9304", "flt_4F9304", "dd 2.617994e-1", "2.61799395084381103515625e-1"
"0x4f9308", "0xf9308", "flt_4F9308", "dd 4.8999998e-1", "4.89999979734420776367188e-1"
"0x4f930c", "0xf930c", "flt_4F930C", "dd 2.247191e-4", "2.24719100515358150005341e-4"
"0x4f9310", "0xf9310", "flt_4F9310", "dd 1.2800001e-1", "1.28000006079673767089844e-1"
"0x4f9314", "0xf9314", "flt_4F9314", "dd 5.1200002e-1", "5.12000024318695068359375e-1"
"0x4f9318", "0xf9318", "flt_4F9318", "dd 3.7500001e-2", "3.75000014901161193847656e-2"
"0x4f931c", "0xf931c", "flt_4F931C", "dd 1.4814815e-2", "1.48148145526647567749023e-2"
"0x4f9320", "0xf9320", "flt_4F9320", "dd 2.8124999e-4", "2.81249987892806529998779e-4"
"0x4f9324", "0xf9324", "flt_4F9324", "dd 1.8", "1.7999999523162841796875"
"0x4f9328", "0xf9328", "flt_4F9328", "dd 2.5e-2", "2.50000003725290298461914e-2"
"0x4f932c", "0xf932c", "flt_4F932C", "dd 5.6249998e-4", "5.62499975785613059997559e-4"
"0x4f9330", "0xf9330", "flt_4F9330", "dd 9.5492964", "9.54929637908935546875"
"0x4f9334", "0xf9334", "flt_4F9334", "dd 3.7500001e-2", "3.75000014901161193847656e-2"
"0x4f9338", "0xf9338", "flt_4F9338", "dd -2.3999999e-1", "-2.39999994635581970214844e-1"
"0x4f933c", "0xf933c", "flt_4F933C", "dd 2.3999999e-1", "2.39999994635581970214844e-1"
"0x4f9340", "0xf9340", "flt_4F9340", "dd 8.5000002e-1", "8.5000002384185791015625e-1"
"0x4f9344", "0xf9344", "flt_4F9344", "dd -8.0000001e-1", "-8.00000011920928955078125e-1"
"0x4f9348", "0xf9348", "flt_4F9348", "dd 4.0322498e1", "4.0322498321533203125e1"
"0x4f934c", "0xf934c", "flt_4F934C", "dd 8.6956519e-1", "8.69565188884735107421875e-1"
"0x4f9350", "0xf9350", "flt_4F9350", "dd 6.0", "6."
"0x4f9354", "0xf9354", "flt_4F9354", "dd 6.1999998", "6.19999980926513671875"
"0x4f9358", "0xf9358", "flt_4F9358", "dd 2.5977777e2", "2.5977777099609375e2"
"0x4f935c", "0xf935c", "flt_4F935C", "dd 1.45", "1.4500000476837158203125"
"0x4f9360", "0xf9360", "flt_4F9360", "dd 1.74e-2", "1.74000002443790435791016e-2"
"0x4f9364", "0xf9364", "flt_4F9364", "dd 3.79", "3.78999996185302734375"
"0x4f9368", "0xf9368", "flt_4F9368", "dd 2.54e-2", "2.53999996930360794067383e-2"
"0x4f936c", "0xf936c", "flt_4F936C", "dd 1.7519684e2", "1.7519683837890625e2"
"0x4f9370", "0xf9370", "flt_4F9370", "dd 1.35725", "1.3572499752044677734375"
"0x4f9374", "0xf9374", "flt_4F9374", "dd 1.4112303e-6", "1.41123030061862664297223e-6"
"0x4f9378", "0xf9378", "flt_4F9378", "dd 3.2249999e-1", "3.224999904632568359375e-1"
"0x4f937c", "0xf937c", "flt_4F937C", "dd 4.4499998", "4.44999980926513671875"
"0x4f9380", "0xf9380", "flt_4F9380", "dd 6.4499998e-1", "6.44999980926513671875e-1"
"0x4f9384", "0xf9384", "flt_4F9384", "dd 9.3025006e-2", "9.30250063538551330566406e-2"
"0x4f9388", "0xf9388", "flt_4F9388", "dd 3.6000001e-1", "3.6000001430511474609375e-1"
"0x4f938c", "0xf938c", "flt_4F938C", "dd 4.5000002e-1", "4.50000017881393432617188e-1"
"0x4f9390", "0xf9390", "flt_4F9390", "dd 3.5e3", "3.5e3"
"0x4f9394", "0xf9394", "flt_4F9394", "dd 9.5999998e-1", "9.59999978542327880859375e-1"
"0x4f9398", "0xf9398", "flt_4F9398", "dd 2.9430003", "2.943000316619873046875"
"0x4f939c", "0xf939c", "flt_4F939C", "dd 5.2359879e-2", "5.2359879016876220703125e-2"
"0x4f93a0", "0xf93a0", "flt_4F93A0", "dd 4.548e1", "4.5479999542236328125e1"
"0x4f93a4", "0xf93a4", "flt_4F93A4", "dd 1.137e1", "1.136999988555908203125e1"
"0x4f93a8", "0xf93a8", "flt_4F93A8", "dd 2.5e2", "2.5e2"
"0x4f93ac", "0xf93ac", "flt_4F93AC", "dd 8.1000004", "8.1000003814697265625"
"0x4f93b0", "0xf93b0", "flt_4F93B0", "dd 9.3000002", "9.30000019073486328125"
"0x4f93b4", "0xf93b4", "flt_4F93B4", "dd 1.27e1", "1.269999980926513671875e1"
"0x4f93b8", "0xf93b8", "flt_4F93B8", "dd 8.5", "8.5"
"0x4f93bc", "0xf93bc", "flt_4F93BC", "dd 2.6279527e4", "2.627952734375e4"
"0x4f93c0", "0xf93c0", "flt_4F93C0", "dd 5.2559055e4", "5.25590546875e4"
"0x4f93c4", "0xf93c4", "flt_4F93C4", "dd 1.9026218e-5", "1.90262180694844573736191e-5"
"0x4f93c8", "0xf93c8", "flt_4F93C8", "dd 4.9050002", "4.905000209808349609375"
"0x4f93cc", "0xf93cc", "flt_4F93CC", "dd 1.27e-1", "1.27000004053115844726562e-1"
"0x4f9574", "0xf9574", "flt_4F9574", "dd 3.2000002e-2", "3.20000015199184417724609e-2"
"0x4f95cc", "0xf95cc", "flt_4F95CC", "dd 6.2096369e-4", "6.20963692199438810348511e-4"
"0x4f95d0", "0xf95d0", "flt_4F95D0", "dd 2.6385224e-1", "2.6385223865509033203125e-1"
"0x4f95d4", "0xf95d4", "flt_4F95D4", "dd 3.9370079e1", "3.937007904052734375e1"
"0x4f95d8", "0xf95d8", "flt_4F95D8", "dd 2.2471911e-1", "2.24719107151031494140625e-1"
"0x4f95dc", "0xf95dc", "flt_4F95DC", "dd -2.0e1", "-2.e1"
"0x4f9644", "0xf9644", "flt_4F9644", "dd 9.9999898e4", "9.99998984375e4"
"0x4f9648", "0xf9648", "flt_4F9648", "dd 4.0e6", "4.e6"
"0x4f96b0", "0xf96b0", "flt_4F96B0", "dd 8.0e3", "8.e3"
"0x4f96c8", "0xf96c8", "flt_4F96C8", "dd 2.25e6", "2.25e6"
"0x4f96cc", "0xf96cc", "flt_4F96CC", "dd 7.0e3", "7.e3"
"0x4f96d0", "0xf96d0", "flt_4F96D0", "dd 8.1e7", "8.1e7"
"0x4f96d4", "0xf96d4", "flt_4F96D4", "dd 1.76e-1", "1.7599999904632568359375e-1"
"0x4f9778", "0xf9778", "flt_4F9778", "dd 3.3333001e-1", "3.33330005407333374023438e-1"
"0x4f977c", "0xf977c", "flt_4F977C", "dd 1.2e-1", "1.19999997317790985107422e-1"
"0x4f9780", "0xf9780", "flt_4F9780", "dd -1.5625e1", "-1.5625e1"
"0x4f9784", "0xf9784", "flt_4F9784", "dd 1.5625e1", "1.5625e1"
"0x4f9788", "0xf9788", "flt_4F9788", "dd 3.3333332e1", "3.3333332061767578125e1"
"0x4f978c", "0xf978c", "flt_4F978C", "dd 2.8575001", "2.8575000762939453125"
"0x4f9790", "0xf9790", "flt_4F9790", "dd 3.8099999", "3.809999942779541015625"
"0x4f9794", "0xf9794", "flt_4F9794", "dd 1.7777778", "1.77777779102325439453125"
"0x4f9798", "0xf9798", "flt_4F9798", "dd 2.6666666e1", "2.66666660308837890625e1"
"0x4f979c", "0xf979c", "flt_4F979C", "dd 8.0000001e-1", "8.00000011920928955078125e-1"
"0x4f97a0", "0xf97a0", "flt_4F97A0", "dd 8.3333336e-2", "8.33333358168601989746094e-2"
"0x4f97a4", "0xf97a4", "flt_4F97A4", "dd 9.0", "9."
"0x4f97a8", "0xf97a8", "flt_4F97A8", "dd 9.95e-1", "9.9500000476837158203125e-1"
"0x4f97b8", "0xf97b8", "flt_4F97B8", "dd 9.9199998e-1", "9.9199998378753662109375e-1"
"0x4f97bc", "0xf97bc", "flt_4F97BC", "dd 3.1111111e1", "3.1111110687255859375e1"
"0x4f97c0", "0xf97c0", "flt_4F97C0", "dd 1.7777779e-3", "1.77777791395783424377441e-3"
"0x4f97c4", "0xf97c4", "flt_4F97C4", "dd 1.525e1", "1.525e1"
"0x4f97c8", "0xf97c8", "flt_4F97C8", "dd 3.3333334e-1", "3.33333343267440795898438e-1"
"0x4f97cc", "0xf97cc", "flt_4F97CC", "dd 1.2193e1", "1.219299983978271484375e1"
"0x4f97d0", "0xf97d0", "flt_4F97D0", "dd 6.4516e-2", "6.45160004496574401855469e-2"
"0x4f97d4", "0xf97d4", "flt_4F97D4", "dd -2.4390242", "-2.4390242099761962890625"
"0x4f97d8", "0xf97d8", "flt_4F97D8", "dd -6.5573764e-1", "-6.557376384735107421875e-1"
"0x4f97dc", "0xf97dc", "flt_4F97DC", "dd 1.7777779e1", "1.777777862548828125e1"
"0x4f97e0", "0xf97e0", "flt_4F97E0", "dd 7.1128888e2", "7.1128887939453125e2"
"0x4f97e4", "0xf97e4", "flt_4F97E4", "dd -8.4947325e-2", "-8.49473252892494201660156e-2"
"0x4f97e8", "0xf97e8", "flt_4F97E8", "dd 1.0193679", "1.0193679332733154296875"
"0x4f97ec", "0xf97ec", "flt_4F97EC", "dd -4.4444445e-1", "-4.44444447755813598632812e-1"
"0x4f97f0", "0xf97f0", "flt_4F97F0", "dd -2.225e4", "-2.225e4"
"0x4f97f4", "0xf97f4", "flt_4F97F4", "dd -4.45e4", "-4.45e4"
"0x4f97f8", "0xf97f8", "flt_4F97F8", "dd 4.572", "4.572000026702880859375"
"0x4f97fc", "0xf97fc", "flt_4F97FC", "dd 2.21", "2.21000003814697265625"
"0x4f9800", "0xf9800", "flt_4F9800", "dd 3.0e-3", "3.0000000260770320892334e-3"
"0x4f9804", "0xf9804", "flt_4F9804", "dd -1.524e-1", "-1.52400001883506774902344e-1"
"0x4f9808", "0xf9808", "flt_4F9808", "dd 1.524e-1", "1.52400001883506774902344e-1"
"0x4f980c", "0xf980c", "flt_4F980C", "dd 1.014159", "1.0141589641571044921875"
"0x4f9810", "0xf9810", "flt_4F9810", "dd 9.6790123", "9.679012298583984375"
"0x4f9814", "0xf9814", "flt_4F9814", "dd 9.86e-1", "9.86000001430511474609375e-1"
"0x4f9818", "0xf9818", "flt_4F9818", "dd -3.0303031e-1", "-3.03030312061309814453125e-1"
"0x4f981c", "0xf981c", "flt_4F981C", "dd 3.9624002", "3.9624001979827880859375"
"0x4f9820", "0xf9820", "flt_4F9820", "dd 2.286", "2.2860000133514404296875"
"0x4f9824", "0xf9824", "flt_4F9824", "dd 1.6001999e1", "1.60019989013671875e1"
"0x4f9828", "0xf9828", "flt_4F9828", "dd 7.9999998e-2", "7.99999982118606567382812e-2"
"0x4f982c", "0xf982c", "flt_4F982C", "dd 3.3750001e-1", "3.37500005960464477539062e-1"
"0x4f9830", "0xf9830", "flt_4F9830", "dd 7.6199999", "7.61999988555908203125"
"0x4f9834", "0xf9834", "flt_4F9834", "dd 1.7145", "1.714499950408935546875"
"0x4f9838", "0xf9838", "flt_4F9838", "dd 4.2672", "4.267199993133544921875"
"0x4f983c", "0xf983c", "flt_4F983C", "dd 4.3815002", "4.381500244140625"
"0x4f9840", "0xf9840", "flt_4F9840", "dd -1.6000001e-2", "-1.60000007599592208862305e-2"
"0x4f9844", "0xf9844", "flt_4F9844", "dd 2.032e-1", "2.03199997544288635253906e-1"
"0x4f9920", "0xf9920", "flt_4F9920", "dd 1.952e-2", "1.95199996232986450195312e-2"
"0x4f9924", "0xf9924", "flt_4F9924", "dd 7.0e-2", "7.00000002980232238769531e-2"
"0x4f9928", "0xf9928", "flt_4F9928", "dd 9.3000001e-1", "9.30000007152557373046875e-1"
"0x4f992c", "0xf992c", "flt_4F992C", "dd 5.5555556e-2", "5.55555559694766998291016e-2"
"0x4f9988", "0xf9988", "flt_4F9988", "dd 1.2692307", "1.26923072338104248046875"
"0x4f998c", "0xf998c", "flt_4F998C", "dd 1.7307693e-2", "1.73076931387186050415039e-2"
"0x4f9990", "0xf9990", "flt_4F9990", "dd 1.5555555e1", "1.55555553436279296875e1"
"0x4f9994", "0xf9994", "flt_4F9994", "dd 1.0e3", "1.e3"
"0x4f9998", "0xf9998", "flt_4F9998", "dd 2.0e-1", "2.00000002980232238769531e-1"
"0x4f999c", "0xf999c", "flt_4F999C", "dd 1.0e-3", "1.0000000474974513053894e-3"
"0x4f99a0", "0xf99a0", "flt_4F99A0", "dd 5.9999999e-2", "5.99999986588954925537109e-2"
"0x4f99a4", "0xf99a4", "flt_4F99A4", "dd 8.0000001e-1", "8.00000011920928955078125e-1"
"0x4f9a00", "0xf9a00", "flt_4F9A00", "dd 5.0e2", "5.e2"
"0x4f9a04", "0xf9a04", "flt_4F9A04", "dd 1.6755161", "1.6755161285400390625"
"0x4f9a08", "0xf9a08", "flt_4F9A08", "dd -2.4e3", "-2.4e3"
"0x4f9a0c", "0xf9a0c", "flt_4F9A0C", "dd -7.5e1", "-7.5e1"
"0x4f9a68", "0xf9a68", "flt_4F9A68", "dd -3.0e1", "-3.e1"
"0x4f9a6c", "0xf9a6c", "flt_4F9A6C", "dd -3.0", "-3."
"0x4f9b78", "0xf9b78", "flt_4F9B78", "dd 1.0e-7", "1.00000001168609742308035e-7"
"0x4f9b7c", "0xf9b7c", "flt_4F9B7C", "dd 2.8", "2.7999999523162841796875"
"0x4f9b80", "0xf9b80", "flt_4F9B80", "dd 6.4999998e-1", "6.4999997615814208984375e-1"
"0x4f9b84", "0xf9b84", "flt_4F9B84", "dd 6.5539999", "6.55399990081787109375"
"0x4f9b88", "0xf9b88", "flt_4F9B88", "dd 5.6389999", "5.63899993896484375"
"0x4f9bc8", "0xf9bc8", "flt_4F9BC8", "dd 2.376e1", "2.37600002288818359375e1"
"0x4f9bcc", "0xf9bcc", "flt_4F9BCC", "dd 1.333e1", "1.33299999237060546875e1"
"0x4f9bd0", "0xf9bd0", "flt_4F9BD0", "dd 6.2600002", "6.2600002288818359375"
"0x4f9bd4", "0xf9bd4", "flt_4F9BD4", "dd 9.0e2", "9.e2"
"0x4f9bd8", "0xf9bd8", "flt_4F9BD8", "dd 4.18e3", "4.18e3"
"0x4f9bdc", "0xf9bdc", "flt_4F9BDC", "dd 8.0400002e1", "8.040000152587890625e1"
"0x4f9be0", "0xf9be0", "flt_4F9BE0", "dd 2.37e2", "2.37e2"
"0x4f9be4", "0xf9be4", "flt_4F9BE4", "dd 1.0", "1."
"0x4f9be8", "0xf9be8", "flt_4F9BE8", "dd 6.9999999e-1", "6.99999988079071044921875e-1"
"0x4f9bf8", "0xf9bf8", "flt_4F9BF8", "dd 1.3515152", "1.35151517391204833984375"
"0x4f9bfc", "0xf9bfc", "flt_4F9BFC", "dd 1.4999998e-1", "1.4999997615814208984375e-1"
"0x4f9c0c", "0xf9c0c", "flt_4F9C0C", "dd 3.9999999e-2", "3.99999991059303283691406e-2"
"0x4f9c1c", "0xf9c1c", "flt_4F9C1C", "dd 4.2279866e-2", "4.22798655927181243896484e-2"
"0x4f9c20", "0xf9c20", "flt_4F9C20", "dd 4.0000001e-1", "4.00000005960464477539062e-1"
"0x4f9c24", "0xf9c24", "flt_4F9C24", "dd 1.225e1", "1.225e1"
"0x4f9c28", "0xf9c28", "flt_4F9C28", "dd 2.3", "2.2999999523162841796875"
"0x4f9c2c", "0xf9c2c", "flt_4F9C2C", "dd 1.1764706e-4", "1.17647061415482312440872e-4"
"0x4f9c30", "0xf9c30", "flt_4F9C30", "dd -4.0e2", "-4.e2"
"0x4f9c34", "0xf9c34", "flt_4F9C34", "dd 1.2500001e-4", "1.25000005937181413173676e-4"
"0x4f9c38", "0xf9c38", "flt_4F9C38", "dd 5.252e3", "5.252e3"
"0x4f9c50", "0xf9c50", "flt_4F9C50", "dd 5.5555558e-1", "5.555555820465087890625e-1"
"0x4f9c54", "0xf9c54", "flt_4F9C54", "dd 3.0000002e1", "3.00000019073486328125e1"
"0x4f9c58", "0xf9c58", "flt_4F9C58", "dd 1.28e1", "1.280000019073486328125e1"
"0x4f9c5c", "0xf9c5c", "flt_4F9C5C", "dd 2.4999999e-2", "2.49999985098838806152344e-2"
"0x4f9c60", "0xf9c60", "flt_4F9C60", "dd 9.9800003e-1", "9.9800002574920654296875e-1"
"0x4f9c64", "0xf9c64", "flt_4F9C64", "dd 5.8e2", "5.8e2"
"0x4f9c68", "0xf9c68", "flt_4F9C68", "dd 6.78625e-3", "6.78625004366040229797363e-3"
"0x4f9c6c", "0xf9c6c", "flt_4F9C6C", "dd -8.9999998e-1", "-8.9999997615814208984375e-1"
"0x4f9c70", "0xf9c70", "flt_4F9C70", "dd 2.1987686e-1", "2.19876855611801147460938e-1"
"0x4f9c74", "0xf9c74", "flt_4F9C74", "dd 9.1000004", "9.1000003814697265625"
"0x4f9c78", "0xf9c78", "flt_4F9C78", "dd 3.1000004", "3.1000003814697265625"
"0x4f9c7c", "0xf9c7c", "flt_4F9C7C", "dd 1.25e-6", "1.24999996842234395444393e-6"
"0x4f9c80", "0xf9c80", "flt_4F9C80", "dd 3.7644446e2", "3.764444580078125e2"
"0x4f9c84", "0xf9c84", "flt_4F9C84", "dd 2.8755554e2", "2.875555419921875e2"
"0x4f9c88", "0xf9c88", "flt_4F9C88", "dd 3.6e4", "3.6e4"
"0x4f9c8c", "0xf9c8c", "flt_4F9C8C", "dd 9.4749999e-1", "9.474999904632568359375e-1"
"0x4f9c90", "0xf9c90", "flt_4F9C90", "dd 9.8425198", "9.8425197601318359375"
"0x4f9c94", "0xf9c94", "flt_4F9C94", "dd -1.1538461", "-1.15384614467620849609375"
"0x4f9c98", "0xf9c98", "flt_4F9C98", "dd 1.3333334e-1", "1.33333340287208557128906e-1"
"0x4f9c9c", "0xf9c9c", "flt_4F9C9C", "dd 1.25e-7", "1.24999999684405338484794e-7"
"0x4f9d04", "0xf9d04", "flt_4F9D04", "dd 5.0799997e-4", "5.07999968249350786209106e-4"
"0x4f9d08", "0xf9d08", "flt_4F9D08", "dd 4.8768001", "4.876800060272216796875"
"0x4f9d1c", "0xf9d1c", "flt_4F9D1C", "dd -9.8100004", "-9.81000041961669921875"
"0x4f9d20", "0xf9d20", "flt_4F9D20", "dd 1.7519684e2", "1.7519683837890625e2"
"0x4f9d24", "0xf9d24", "flt_4F9D24", "dd 5.7078656e-3", "5.70786558091640472412109e-3"
"0x4f9d28", "0xf9d28", "flt_4F9D28", "dd 1.016e-1", "1.01599998772144317626953e-1"
"0x4f9d2c", "0xf9d2c", "flt_4F9D2C", "dd 1.1900001", "1.190000057220458984375"
"0x4f9d30", "0xf9d30", "flt_4F9D30", "dd 5.2434469e-5", "5.24344686709810048341751e-5"
"0x4f9d34", "0xf9d34", "flt_4F9D34", "dd 4.0049998e3", "4.004999755859375e3"
"0x4f9d44", "0xf9d44", "flt_4F9D44", "dd -4.5149997e-1", "-4.51499968767166137695312e-1"
"0x4f9d48", "0xf9d48", "flt_4F9D48", "dd 6.0000001e-3", "6.0000000521540641784668e-3"
"0x4f9d4c", "0xf9d4c", "flt_4F9D4C", "dd 1.3131225e-1", "1.3131225109100341796875e-1"
"0x4f9d50", "0xf9d50", "flt_4F9D50", "dd 3.8197186", "3.8197185993194580078125"
"0x4f9d54", "0xf9d54", "flt_4F9D54", "dd 7.3303826e-2", "7.33038261532783508300781e-2"
"0x4f9d58", "0xf9d58", "flt_4F9D58", "dd 1.0", "1."
"0x4f9d5c", "0xf9d5c", "flt_4F9D5C", "dd 9.0e2", "9.e2"
"0x4f9d60", "0xf9d60", "flt_4F9D60", "dd 8.0400002e1", "8.040000152587890625e1"
"0x4f9d64", "0xf9d64", "flt_4F9D64", "dd 0.0", "0."
"0x4f9d68", "0xf9d68", "flt_4F9D68", "dd 1.0e1", "1.e1"
"0x4f9d6c", "0xf9d6c", "flt_4F9D6C", "dd -1.0e2", "-1.e2"
"0x4f9d70", "0xf9d70", "flt_4F9D70", "dd 1.0e2", "1.e2"
"0x4f9d74", "0xf9d74", "flt_4F9D74", "dd 2.0", "2."
"0x4f9d78", "0xf9d78", "flt_4F9D78", "dd 4.0e1", "4.e1"
"0x4f9d7c", "0xf9d7c", "flt_4F9D7C", "dd -5.0e2", "-5.e2"
"0x4f9d80", "0xf9d80", "flt_4F9D80", "dd 1.6666667", "1.6666667461395263671875"
"0x4f9d90", "0xf9d90", "flt_4F9D90", "dd 5.0567905e3", "5.05679052734375e3"
"0x4f9d94", "0xf9d94", "flt_4F9D94", "dd 7.1111108e2", "7.11111083984375e2"
"0x4f9d98", "0xf9d98", "flt_4F9D98", "dd -1.1865233e-5", "-1.18652333185309544205666e-5"
"0x4f9d9c", "0xf9d9c", "flt_4F9D9C", "dd 7.1111115e1", "7.1111114501953125e1"
"0x4f9da0", "0xf9da0", "flt_4F9DA0", "dd 9.0900002", "9.090000152587890625"
"0x4f9da4", "0xf9da4", "flt_4F9DA4", "dd 4.2279862e-2", "4.22798618674278259277344e-2"
"0x4f9da8", "0xf9da8", "flt_4F9DA8", "dd 9.9999994e2", "9.9999993896484375e2"
"0x4f9dac", "0xf9dac", "flt_4F9DAC", "dd 1.0e2", "1.e2"
"0x4f9db0", "0xf9db0", "flt_4F9DB0", "dd 7.8740158e1", "7.87401580810546875e1"
"0x4f9db4", "0xf9db4", "flt_4F9DB4", "dd 1.1125", "1.1124999523162841796875"
"0x4f9db8", "0xf9db8", "flt_4F9DB8", "dd 2.2249999", "2.224999904632568359375"
"0x4f9dbc", "0xf9dbc", "flt_4F9DBC", "dd -2.247191e-4", "-2.24719100515358150005341e-4"
"0x4f9dc0", "0xf9dc0", "flt_4F9DC0", "dd -3.9370079e1", "-3.937007904052734375e1"
"0x4f9dc4", "0xf9dc4", "flt_4F9DC4", "dd 4.0425356e-3", "4.04253555461764335632324e-3"
"0x4f9dc8", "0xf9dc8", "flt_4F9DC8", "dd 1.27e-2", "1.26999998465180397033691e-2"
"0x4f9dcc", "0xf9dcc", "flt_4F9DCC", "dd -3.4906584e-4", "-3.49065841874107718467712e-4"
"0x4f9dd0", "0xf9dd0", "flt_4F9DD0", "dd -1.7453292e-3", "-1.74532923847436904907227e-3"
"0x4f9dd4", "0xf9dd4", "flt_4F9DD4", "dd 1.0e-1", "1.00000001490116119384766e-1"
"0x4f9dd8", "0xf9dd8", "flt_4F9DD8", "dd 3.4999999e-1", "3.49999994039535522460938e-1"
"0x4f9ddc", "0xf9ddc", "flt_4F9DDC", "dd 1.7307691e-2", "1.73076912760734558105469e-2"
"0x4f9de0", "0xf9de0", "flt_4F9DE0", "dd -7.3678397e-2", "-7.36783966422080993652344e-2"
"0x4f9de4", "0xf9de4", "flt_4F9DE4", "dd 2.0387358e-4", "2.03873583814129233360291e-4"
"0x4f9de8", "0xf9de8", "flt_4F9DE8", "dd 1.2699999e-4", "1.26999992062337696552277e-4"
"0x4f9dec", "0xf9dec", "flt_4F9DEC", "dd 4.9999952e-3", "4.99999523162841796875e-3"
"0x4f9df0", "0xf9df0", "flt_4F9DF0", "dd 6.0000002e-1", "6.0000002384185791015625e-1"
"0x4f9df4", "0xf9df4", "flt_4F9DF4", "dd 4.4999998e-2", "4.49999980628490447998047e-2"
"0x4f9df8", "0xf9df8", "flt_4F9DF8", "dd 4.0000003e-5", "4.00000026274938136339188e-5"
"0x4f9dfc", "0xf9dfc", "flt_4F9DFC", "dd 3.5e1", "3.5e1"
"0x4f9e00", "0xf9e00", "flt_4F9E00", "dd 4.9999999e-3", "4.99999988824129104614258e-3"
"0x4f9e04", "0xf9e04", "flt_4F9E04", "dd -3.0000001e-1", "-3.00000011920928955078125e-1"
"0x4f9e08", "0xf9e08", "flt_4F9E08", "dd 7.4999998e-3", "7.49999983236193656921387e-3"
"0x4f9e0c", "0xf9e0c", "flt_4F9E0C", "dd 1.1235955e-3", "1.12359551712870597839355e-3"
"0x4f9e10", "0xf9e10", "flt_4F9E10", "dd 1.6", "1.60000002384185791015625"
"0x4f9e14", "0xf9e14", "flt_4F9E14", "dd 3.6000002e-2", "3.60000021755695343017578e-2"
"0x4f9e18", "0xf9e18", "flt_4F9E18", "dd 1.78e4", "1.78e4"
"0x4f9e1c", "0xf9e1c", "flt_4F9E1C", "dd 2.8924998e4", "2.8924998046875e4"
"0x4f9e20", "0xf9e20", "flt_4F9E20", "dd 2.2499999e-3", "2.24999990314245223999023e-3"
"0x4f9e24", "0xf9e24", "flt_4F9E24", "dd 1.3107201e2", "1.310720062255859375e2"
